ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5068842,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-22751,-4219,1,1,1,0,Secretaries,1.0,0
5021767,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-16978,-821,1,0,0,0,,2.0,0
5068851,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19967,365243,1,0,0,0,,2.0,0
5068858,M,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14309,-1359,1,0,0,0,Security staff,2.0,0
5068838,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21151,365243,1,0,0,1,,1.0,0
5068834,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13480,-1328,1,0,0,1,Sales staff,3.0,0
5068829,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8783,-536,1,1,0,0,,1.0,0
5068747,F,N,N,0,157500.0,Working,Higher education,Civil marriage,With parents,-13231,-201,1,0,0,0,Accountants,2.0,0
5021752,F,N,Y,0,171000.0,Working,Incomplete higher,Married,House / apartment,-11052,-609,1,0,0,0,High skill tech staff,2.0,0
5068884,F,N,Y,0,202500.0,Working,Higher education,Separated,House / apartment,-18653,-6198,1,0,0,0,,1.0,0
5068869,F,Y,Y,0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20629,365243,1,0,0,1,,2.0,0
5068776,F,N,Y,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,-18540,365243,1,0,1,0,,1.0,0
5068774,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,-16392,-2119,1,0,0,0,Core staff,2.0,0
5021769,F,N,Y,1,67500.0,Working,Higher education,Married,House / apartment,-12774,-517,1,0,0,0,High skill tech staff,3.0,0
5068791,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-18391,-2331,1,0,0,0,,2.0,0
5069256,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821,-931,1,0,1,1,Laborers,3.0,0
5078807,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,With parents,-10317,-298,1,0,1,0,,3.0,0
5078831,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17187,-178,1,0,0,0,Drivers,2.0,0
5078828,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12882,-1182,1,0,0,0,Realty agents,4.0,0
5078806,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9042,-1000,1,0,0,0,Laborers,4.0,0
5078843,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,-10532,-117,1,0,0,0,Private service staff,3.0,0
5078794,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13778,-1670,1,0,0,0,Drivers,3.0,0
5078790,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14288,-878,1,0,0,0,Laborers,1.0,0
5078787,F,N,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-19837,-3220,1,0,1,0,Waiters/barmen staff,1.0,0
5078782,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15536,-816,1,1,1,0,Accountants,2.0,0
5074822,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14887,-1711,1,0,0,0,Laborers,2.0,0
5078898,F,N,Y,1,180000.0,Working,Higher education,Civil marriage,House / apartment,-13767,-1882,1,0,0,0,Sales staff,3.0,0
5078910,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15812,-8091,1,0,0,0,,3.0,0
5078909,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-20182,-7514,1,0,0,0,Accountants,2.0,0
5078856,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-19613,-8152,1,1,0,0,Laborers,2.0,0
5078854,F,N,Y,0,31950.0,Pensioner,Lower secondary,Married,House / apartment,-20748,365243,1,0,0,0,,2.0,0
5074702,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,Laborers,1.0,0
5074731,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-11121,-2565,1,0,0,0,High skill tech staff,4.0,0
5074692,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,Co-op apartment,-20128,365243,1,0,1,0,,2.0,0
5074687,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-20440,-1987,1,0,0,0,Medicine staff,2.0,0
5074684,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22014,365243,1,0,0,0,,2.0,0
5074676,M,N,Y,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-13570,-5364,1,0,0,0,Medicine staff,2.0,0
5074750,F,N,Y,0,108000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22849,365243,1,0,0,0,,2.0,0
5074808,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13160,-6156,1,0,0,0,,4.0,0
5074749,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23579,365243,1,0,0,0,,2.0,0
5074736,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13198,-3690,1,0,0,0,Core staff,3.0,0
5078912,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14507,-209,1,0,1,0,Drivers,2.0,0
5078913,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24473,365243,1,0,1,0,,2.0,0
5079074,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569,-1639,1,1,0,0,Core staff,2.0,0
5079086,M,N,N,1,162000.0,Working,Higher education,Married,Municipal apartment,-11045,-939,1,0,0,0,,3.0,0
5079083,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-22170,-1121,1,1,1,0,Laborers,2.0,0
5079080,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12821,-5657,1,0,0,0,Laborers,4.0,0
5079071,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12311,-2461,1,1,1,0,Laborers,2.0,0
5079065,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18776,-2674,1,0,0,0,,2.0,0
5079064,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869,-6904,1,0,1,0,Laborers,2.0,0
5079101,F,N,Y,0,103500.0,Pensioner,Higher education,Married,House / apartment,-23409,365243,1,0,0,0,,2.0,0
5079132,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15291,-4681,1,0,0,0,Sales staff,2.0,0
5079151,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-14729,-3251,1,0,0,0,Laborers,2.0,0
5079146,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868,-3008,1,1,0,0,Sales staff,3.0,0
5079135,M,Y,Y,0,441000.0,Commercial associate,Higher education,Separated,House / apartment,-14593,-635,1,1,1,0,Managers,1.0,0
5079131,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14803,-224,1,0,0,0,Drivers,2.0,0
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-11944,-2262,1,0,0,0,Laborers,2.0,0
5079102,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17637,-5276,1,0,0,0,Managers,2.0,0
5079125,F,N,Y,1,166500.0,Working,Higher education,Married,House / apartment,-15861,-1379,1,1,1,0,Accountants,3.0,0
5079122,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-17115,-2109,1,0,0,0,Managers,2.0,0
5079115,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12148,-847,1,1,0,0,Drivers,2.0,0
5079106,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17279,-4363,1,1,1,0,Accountants,2.0,0
5078934,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,-10649,-2004,1,0,1,0,Accountants,2.0,0
5078992,F,Y,Y,1,292500.0,Working,Secondary / secondary special,Separated,With parents,-13284,-4439,1,0,0,0,Sales staff,2.0,0
5078979,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14070,-209,1,0,1,0,Drivers,2.0,0
5078954,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23419,365243,1,0,0,0,,1.0,0
5078944,M,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22605,365243,1,0,1,0,,2.0,0
5078933,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-15853,-298,1,0,1,0,Laborers,1.0,0
5079055,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15013,-3846,1,0,0,0,Laborers,3.0,0
5078930,F,N,N,2,180000.0,Working,Higher education,Married,House / apartment,-11905,-1700,1,0,0,0,High skill tech staff,4.0,0
5078925,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16116,-1000,1,0,1,0,Laborers,2.0,0
5078918,M,Y,Y,0,157500.0,Working,Higher education,Separated,House / apartment,-20163,-1213,1,1,1,0,Drivers,1.0,0
5078915,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22070,365243,1,0,0,0,,2.0,0
5078996,F,N,Y,0,129150.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13742,-2308,1,0,0,0,Drivers,1.0,0
5079052,F,Y,N,0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20897,365243,1,0,0,0,,2.0,0
5079050,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21171,-1563,1,0,1,0,Cleaning staff,2.0,0
5079047,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10119,-1244,1,1,0,0,Drivers,3.0,0
5079045,F,N,N,0,67500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-19360,-1912,1,0,0,0,Sales staff,2.0,0
5079044,M,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24230,365243,1,0,0,0,,2.0,0
5079042,F,Y,Y,2,103500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13414,-1700,1,1,0,0,Cooking staff,3.0,0
5079022,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-8963,-1486,1,0,1,0,Core staff,3.0,0
5079011,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15027,-1274,1,0,1,0,Managers,4.0,0
5079009,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14283,-1609,1,0,0,0,Managers,3.0,0
5079000,M,N,Y,0,112500.0,Working,Lower secondary,Civil marriage,House / apartment,-9780,-786,1,1,0,0,Laborers,2.0,0
5069344,M,Y,Y,1,247500.0,Working,Higher education,Married,House / apartment,-9425,-232,1,0,0,0,Sales staff,3.0,0
5069381,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717,-1267,1,0,0,0,High skill tech staff,1.0,0
5069376,M,Y,N,2,337500.0,Working,Higher education,Married,House / apartment,-11810,-1662,1,1,0,0,,4.0,0
5069369,F,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-20061,-2150,1,0,0,1,Sales staff,2.0,0
5021688,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,0
5069330,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,1,0,,2.0,0
5069403,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-9558,-2180,1,0,0,0,Laborers,1.0,0
5069421,F,N,Y,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,-9574,-171,1,1,1,0,Medicine staff,1.0,0
5069400,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8396,-1509,1,1,1,0,Core staff,1.0,0
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,0
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14783,-3397,1,0,0,0,Core staff,2.0,0
5069287,F,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-9735,-901,1,0,0,0,,2.0,0
5021698,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18520,-2101,1,0,1,1,Core staff,2.0,0
5069276,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21676,365243,1,0,0,0,,2.0,0
5069274,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17108,-901,1,0,0,1,Cleaning staff,2.0,0
5069271,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18648,365243,1,0,0,0,,1.0,0
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15461,-2605,1,1,1,0,Managers,3.0,0
5069294,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15133,-4888,1,0,1,0,Secretaries,2.0,0
5069322,M,Y,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9022,-840,1,0,1,0,Waiters/barmen staff,1.0,0
5069319,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15439,-2605,1,0,0,0,Managers,3.0,0
5069315,M,N,Y,0,495000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16741,-658,1,0,0,0,Managers,2.0,0
5069311,F,N,Y,0,112500.0,Working,Lower secondary,Civil marriage,Municipal apartment,-12325,-536,1,0,0,0,Cleaning staff,2.0,0
5021676,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,0
5074526,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19053,-3629,1,0,0,0,High skill tech staff,1.0,0
5074581,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10097,-3052,1,0,0,0,Laborers,1.0,0
5074548,M,Y,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-19986,-891,1,1,1,0,Security staff,2.0,0
5074535,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19895,-161,1,0,0,0,Medicine staff,2.0,0
5074532,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13375,-1346,1,0,0,0,Accountants,4.0,0
5069534,F,N,Y,0,162000.0,Working,Higher education,Single / not married,House / apartment,-20094,-3488,1,0,0,0,,1.0,0
5069525,F,N,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-14850,-232,1,0,0,1,Core staff,3.0,0
5074639,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-13554,-3965,1,0,1,0,Managers,2.0,0
5074667,F,Y,Y,0,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-11337,-1196,1,0,0,0,High skill tech staff,2.0,0
5074662,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21742,-3144,1,0,0,0,Laborers,2.0,0
5074658,F,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-16949,-2687,1,0,0,0,Sales staff,2.0,0
5074586,M,N,Y,1,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14774,-1073,1,0,0,0,Laborers,3.0,0
5074620,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17296,-2076,1,0,0,0,Managers,2.0,0
5074615,F,N,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21628,365243,1,0,0,0,,2.0,0
5074593,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-21563,-3509,1,1,1,0,Sales staff,2.0,0
5069513,F,Y,N,1,112500.0,Working,Higher education,Married,House / apartment,-10638,-993,1,0,0,0,Sales staff,3.0,0
5069449,M,Y,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-17993,-5558,1,0,0,0,Laborers,3.0,0
5069462,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-8440,-1206,1,0,0,0,Sales staff,2.0,0
5069456,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14978,-1785,1,0,0,0,Managers,2.0,0
5069509,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14542,-444,1,1,1,1,,2.0,0
5069504,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14934,-3700,1,0,0,0,Core staff,2.0,0
5069501,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9492,-1450,1,0,0,0,High skill tech staff,3.0,0
5069499,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14330,-1936,1,0,0,0,Sales staff,2.0,0
5068567,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-18571,-2970,1,0,0,0,Medicine staff,2.0,0
5021905,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0
5021900,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0
5067670,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-18750,-536,1,0,0,0,Security staff,2.0,0
5021892,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,0
5067664,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17706,-3043,1,0,1,0,Laborers,2.0,0
5067659,F,N,Y,0,112500.0,Pensioner,Higher education,Widow,House / apartment,-20538,365243,1,0,0,0,,1.0,0
5067656,F,N,Y,0,787500.0,State servant,Higher education,Married,House / apartment,-17203,-1431,1,0,0,1,Managers,2.0,0
5067650,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,-19961,365243,1,0,0,0,,2.0,0
5067724,F,N,Y,1,337500.0,Working,Academic degree,Single / not married,House / apartment,-12555,-2769,1,0,0,0,,2.0,0
5067731,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10288,-2616,1,1,1,0,Managers,3.0,0
5067717,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-12682,-932,1,0,0,1,Managers,4.0,0
5067707,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10145,-1126,1,0,0,0,Laborers,3.0,0
5067915,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-1816,1,1,1,0,Laborers,2.0,0
5067593,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14926,-789,1,0,0,0,Cooking staff,2.0,0
5067605,F,N,N,0,139500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19662,-11658,1,0,0,0,Managers,1.0,0
5067607,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15515,-2485,1,0,0,1,Sales staff,2.0,0
5067590,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17887,-567,1,1,0,0,Drivers,2.0,0
5067583,M,N,N,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8729,-1755,1,1,0,0,Drivers,3.0,0
5067582,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18948,365243,1,0,0,0,,3.0,0
5067639,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22922,365243,1,0,1,0,,1.0,0
5067632,F,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-17815,-932,1,0,0,0,Core staff,3.0,0
